text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Qdoba_created
And yal still tagging me in chipotle pictures on IG? I hate the whole bloody lot of you <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HoSitDown,0,FALSE,FALSE,NA,NA,4/23/2015 22:24
"I ain't saying nothing without my lawyer.
'Ok then, I'll just have to eat this Chipotle bowl all by myself.'
Fine I did it give me a spoon.",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",twiminal,0,FALSE,FALSE,NA,NA,4/23/2015 22:22
RT @benmadermusic: THEY FUCKING DID IT!!! AMERICA CHIPOTLE DELIVERS!!!,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_bennnAF,49,TRUE,FALSE,NA,NA,4/23/2015 22:19
RT @Cosmopolitan: Chipotle is now delivering — YOUR PRAYERS HAVE FINALLY BEEN ANSWERED: http://t.co/IwrbtJfOFh http://t.co/DLCv3AmBs8,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pink_paradise95,1355,TRUE,FALSE,NA,NA,4/23/2015 22:13
"What in the actual fuck ?! My Mom just put barbecue sauce on her Chipotle <U+270B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B8><U+00B0><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7>
#Judging",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QueenApril_71,0,FALSE,FALSE,NA,NA,4/23/2015 22:11
@KreamPuph how is the price inflated? Chipotle is cheaper than Doba and most other alternatives,FALSE,0,KreamPuph,23-Apr-15,FALSE,5.91E+17,5.91E+17,376017081,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The_FlowShow,0,FALSE,FALSE,NA,NA,4/23/2015 22:11
"RT @TheReal_Sumo: Chipotle nasty asl , you wild af if you eat that lol",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_foreverXsamya,24,TRUE,FALSE,NA,NA,4/23/2015 22:09
RT @margaritaaa_s: Chipotle delivers now. This is a great time to be alive,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",erin_fuentes1,1,TRUE,FALSE,NA,NA,4/23/2015 22:08
"Chipotle delivers now. Seriously I though my life was complete when Sam and I finally got a puppy.But now, now I know it's for sure complete",FALSE,2,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Briannaaa_J,0,FALSE,FALSE,NA,NA,4/23/2015 22:08
RT @benmadermusic: THEY FUCKING DID IT!!! AMERICA CHIPOTLE DELIVERS!!!,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RoyalMierda,49,TRUE,FALSE,NA,NA,4/23/2015 22:08
RT @NiasNotHere: I hate when im the only person to say thank you to a bus driver or the person making my chipotle bowl or something. What h…,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbrahamNavarr18,2,TRUE,FALSE,NA,NA,4/23/2015 22:06
Idk where this craving for chipotle come from!<ed><U+00A0><U+00BD><ed><U+00B8><U+0095>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",flykidJason,0,FALSE,FALSE,NA,NA,4/23/2015 22:06
Game Changer. RT @nbcwashington: #Chipotle delivery is coming to D.C.! http://t.co/ez1eY4DBQr,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",thisisdking,0,FALSE,FALSE,-76.771848,39.16188,4/23/2015 22:05
RT @KennyDucey: This lady just tried to cut the line at Chipotle. I Mutombo'd her.,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BCalicoreDFS,6,TRUE,FALSE,NA,NA,4/23/2015 22:04
Chipotle delivers now!!?!?<ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB>,FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sifuentesabel13,1,FALSE,FALSE,-97.05755585,32.71768916,4/23/2015 22:01
"RT @DMVFollowers: BREAKING: Chipotle has announced that they will be delivering in 67 cities including Washington, D.C.",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CothraxPoker,2633,TRUE,FALSE,NA,NA,4/23/2015 22:01
"@rico_nasty boy i am chipotle, i work there like shit",FALSE,0,rico_nasty,23-Apr-15,FALSE,5.91E+17,5.91E+17,601902890,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mikeythasavage,0,FALSE,FALSE,NA,NA,4/23/2015 22:01
RT @AjeenahhCoaxum: Chipotle delivers <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LilAnt_30,1,TRUE,FALSE,NA,NA,4/23/2015 22:01
"RT @grayyingling: Chipotle delievers now, what a time to be alive",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",claire_halpin,47,TRUE,FALSE,NA,NA,4/23/2015 22:01
"""Chipotle is now offering delivery"" is easily the most exciting thing I've read all week",FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sdarst023,0,FALSE,FALSE,NA,NA,4/23/2015 22:00
RT @OGSnob: Chipotle start delivering nigga and its a wrap...this summer would go down in history,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",MaVnificent1,1,TRUE,FALSE,NA,NA,4/23/2015 22:00
"Since the closest Chipotle is 2 hours from me , I'm currently eating it for the first time in almost nine  months",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OGB_TheKing,0,FALSE,FALSE,NA,NA,4/23/2015 21:57
"RT @KING5Seattle: 2015: The year of burrito delivery. 

Chipotle starts door-to-door service: http://t.co/4KXOO31XeR",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alma_Salisbury,24,TRUE,FALSE,NA,NA,4/23/2015 21:56
RT @awesomenesstv: Wait! Chipotle delivers now?! Day made.,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",loveMagcon_4evs,51,TRUE,FALSE,NA,NA,4/23/2015 21:55
RT @sarahlechner_: the day has come.. Chipotle now does home delivery,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robertscullion2,6,TRUE,FALSE,NA,NA,4/23/2015 21:55
RT @NYDailyNews: Chipotle begins delivery service in some cities. http://t.co/VssnYa7IIt http://t.co/yLYjly3vt6,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",younghoffa2k,80,TRUE,FALSE,NA,NA,4/23/2015 21:54
Lord RT @nbcwashington: #Chipotle delivery is coming to D.C.! http://t.co/KLfLMg1ckL,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TerrellChuggs,1,FALSE,FALSE,NA,NA,4/23/2015 21:54
Now I'm going to eat Chipotle and hopefully not watch Derek Shepard die,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon for Android PRO</a>",meghanXrino,0,FALSE,FALSE,NA,NA,4/23/2015 21:54
@Jordan_Fisher so how was chipotle,FALSE,0,Jordan_Fisher,23-Apr-15,FALSE,NA,5.91E+17,24494557,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",myajordan14,0,FALSE,FALSE,NA,NA,4/23/2015 21:52
"RT @Cosmopolitan: Chipotle Is Now Delivering, So You Literally Never Need to Leave Your Couch Anymore http://t.co/dJ5WiBL85k http://t.co/Qm…",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",roxypalizi,2325,TRUE,FALSE,NA,NA,4/23/2015 21:51
chipotle delivering would be much cooler IF WE HAD A CHIPOTLE.,FALSE,3,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PaytonLAndrews,1,FALSE,FALSE,NA,NA,4/23/2015 21:50
Latest buzz and reviews for Chipotle: http://t.co/7PxmA5e3t2 - RT @newrock1073 SO CLOSE to Chipotle Mexican Grill delivery... but no luck...,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://schmap.com"" rel=""nofollow"">Local Picks</a>",BestofCA,0,FALSE,FALSE,NA,NA,4/23/2015 21:49
Ding Dong! Chipotle begins delivery http://t.co/D6SzGGyAOI #SmartNews,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""https://www.smartnews.com/"" rel=""nofollow"">SmartNews | <U+30B9><U+30DE><U+30FC><U+30C8><U+30CB><U+30E5><U+30FC><U+30B9></a>",GMPOLL,0,FALSE,FALSE,NA,NA,4/23/2015 21:48
@All_Nighter7 chipotle,FALSE,0,All_Nighter7,23-Apr-15,FALSE,5.91E+17,5.91E+17,773016224,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",S_Guled,0,FALSE,FALSE,NA,NA,4/23/2015 21:47
I hate chipotle..,FALSE,10,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bearlyknown,1,FALSE,FALSE,-117.8711058,33.7750253,4/23/2015 21:47
"@JosephA134 bummer. But on the bright side, chipotle is gonna start delivering!",FALSE,1,JosephA134,23-Apr-15,FALSE,5.91E+17,5.91E+17,519636831,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aarthvark4lyfe,0,FALSE,FALSE,NA,NA,4/23/2015 21:45
RT @No_Cut_Card: **birdman hand rub** RT @NYDailyNews: Chipotle begins delivery service in some cities. http://t.co/Kp14spNPLb http://t.co/…,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TiSHA868,22,TRUE,FALSE,NA,NA,4/23/2015 21:45
RT @nbcwashington: #Chipotle delivery is coming to D.C.! http://t.co/7hc6JFMFrb,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FazeNastyNas,48,TRUE,FALSE,NA,NA,4/23/2015 21:44
Chipotle offering delivery is the best news I've heard all day,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KSR_ATC,0,FALSE,FALSE,NA,NA,4/23/2015 21:39
And it's cheaper then chipotle,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MayneSqueeze___,0,FALSE,FALSE,NA,NA,4/23/2015 21:39
"RT @TheReal_Sumo: Chipotle nasty asl , you wild af if you eat that lol",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RealShamariaa,24,TRUE,FALSE,NA,NA,4/23/2015 21:38
RT @_Bailey_Louise_: 9 times out of 10 I am craving chipotle or dark chocolate,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",josiehastings32,2,TRUE,FALSE,NA,NA,4/23/2015 21:38
"Me: *eats entire chipotle bowl* wow I feel awful I'm never doing that again
Me: *does it again*",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",llisone,0,FALSE,FALSE,NA,NA,4/23/2015 21:37
RT @JennxOo__: So amped for my chipotle after this <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xoqueenbeexo_,1,TRUE,FALSE,NA,NA,4/23/2015 21:32
RT @BeerzHerez: #chipotle #chicago #delivery #food ... Chipotle launches delivery service in Chicago http://t.co/WX2Z4LnX7q,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tastebuddiaries,2,TRUE,FALSE,NA,NA,4/23/2015 21:32
RT @DJZeeti: I just took a bitch to eat at chipotle .. spent another 60k on a new roley,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",schalky_swag,6,TRUE,FALSE,NA,NA,4/23/2015 21:31
"No price is too high for Chipotle. ""Is a burrito worth $20 to you? Chipotle will now deliver http://t.co/S7FxikyhkG http://t.co/fNjAKfH6jl”",FALSE,6,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kendallWBIR,3,FALSE,FALSE,NA,NA,4/23/2015 21:29
That sleeping pill I took earlier is killin me right now <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> I'm trynna stay awake for some chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>,FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",odenton11_,0,FALSE,FALSE,NA,NA,4/23/2015 21:29
RT @_BasedMistress: Authentic Mexican food makes Moe's and Chipotle so mediocre to me,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Leoo_surreal,18,TRUE,FALSE,NA,NA,4/23/2015 21:27
#Spicy #Chicken #Chipotle Turnovers  http://t.co/EcdJS80OOt,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Freezerfriendly,0,FALSE,FALSE,NA,NA,4/23/2015 21:26
RT @chicagotribune: Chipotle launches delivery service in Chicago http://t.co/LeZUmrwTUS http://t.co/SQ0wKBHnv2,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CCmBelmont,239,TRUE,FALSE,NA,NA,4/23/2015 21:25
RT @dasiiiiiiia: I want chipotle,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mini_marcelo,6,TRUE,FALSE,NA,NA,4/23/2015 21:23
@Cococourtney93 I was debating whether or not to get chipotle tonight but now I know for sure <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008B>,FALSE,1,Cococourtney93,23-Apr-15,FALSE,5.91E+17,5.91E+17,338743385,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AllisonDePriest,0,FALSE,FALSE,NA,NA,4/23/2015 21:22
RT @KCamp427: Let ya bish know chipotle deliver now.,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SimoneAlexa,97,TRUE,FALSE,NA,NA,4/23/2015 21:21
RT @macfaoro: If Chipotle or McDonalds actually start doing delivery I have no reason to leave the house,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kmarti31,63,TRUE,FALSE,NA,NA,4/23/2015 21:21
"If chipotle starts delivering ....... Oh goodness.....
*drops mic http://t.co/l0SH2I0I9g",FALSE,8,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",TheKatieduke,4,FALSE,FALSE,NA,NA,4/23/2015 21:21
The chips are the best thing from chipotle,FALSE,11,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmeemaddieB,0,FALSE,FALSE,NA,NA,4/23/2015 21:19
"@a_masciarelli3 @cmcfarland9 @they_COLIN_me Well, that just made me crave Chipotle, so if you'll excuse me...",FALSE,1,a_masciarelli3,23-Apr-15,FALSE,5.91E+17,5.91E+17,386369728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bloughlin16,0,FALSE,FALSE,NA,NA,4/23/2015 21:19
CHIPOTLE DELIVERS NOW!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0086>,FALSE,2,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zi_Sash,0,FALSE,FALSE,NA,NA,4/23/2015 21:17
RT @waldorfsfinest: I c chipotle in my near future,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_BBHMM,1,TRUE,FALSE,NA,NA,4/23/2015 21:17
"RT @Cosmopolitan: Chipotle Is Now Delivering, So You Literally Never Need to Leave Your Couch Anymore http://t.co/dJ5WiBL85k http://t.co/Qm…",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meganmcelenney,2325,TRUE,FALSE,NA,NA,4/23/2015 21:16
"RT @TheReal_Sumo: Chipotle nasty asl , you wild af if you eat that lol",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kiralaura_,24,TRUE,FALSE,NA,NA,4/23/2015 21:15
Chipotle delivery is happening. Life has never been more complete. - Mashable http://t.co/JnPVIyiIJU via @nuzzel,FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://nuzzel.com/"" rel=""nofollow"">Nuzzel</a>",npearsonwright,0,FALSE,FALSE,NA,NA,4/23/2015 21:15
chipotle will be eaten everyday from now on until i finish my $200 in chipotle gift cards,FALSE,2,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ericcho25,0,FALSE,FALSE,NA,NA,4/23/2015 21:14
"OMG CHIPOTLE WILL NOW DELIVER, MY PRAYERS HAVE BEEN ANSWERED!",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skeetereyes,0,FALSE,FALSE,NA,NA,4/23/2015 21:14
BOOM! http://t.co/6MTukKFGow,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",timliedl,0,FALSE,FALSE,NA,NA,4/23/2015 21:14
"@HCLeMoyne FINAL CLUE! When you find the card, tweet us a pic of yourself with it! Then the Chipotle coupon is YOURS! http://t.co/9ItdrOBr0Z",FALSE,0,HCLeMoyne,23-Apr-15,FALSE,5.91E+17,5.91E+17,257328801,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HCLeMoyne,0,FALSE,FALSE,NA,NA,4/23/2015 21:12
CHIPOTLE DELIVERS,FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nikesdad,0,FALSE,FALSE,NA,NA,4/23/2015 21:12
9 times out of 10 I am craving chipotle or dark chocolate,FALSE,3,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Bailey_Louise_,2,FALSE,FALSE,NA,NA,4/23/2015 21:10
I know the guac is extra <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> lol #guac #chipotleislife #chipotle #vspink #loveit #obsession #myfave https://t.co/EvEmPnCsK5,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Caaakes_23,0,FALSE,FALSE,NA,NA,4/23/2015 21:08
"I'm going to be really pissed if this ""Chipotle delivering"" news is just some cruel, late April Fools joke.",FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",alexmcohen,0,FALSE,FALSE,NA,NA,4/23/2015 21:07
Chipotle Signs Deal With Food Delivery Start-Up Postmates Chipotle's burritos are a smartp #ETC http://t.co/Lj8Zsj4wkA,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>",EHPROMO,0,FALSE,FALSE,NA,NA,4/23/2015 21:07
RT @nbcwashington: #Chipotle delivery is coming to D.C.! http://t.co/7hc6JFMFrb,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danieIaguilarrr,48,TRUE,FALSE,NA,NA,4/23/2015 21:07
Chipotle is popping,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mrunion6,0,FALSE,FALSE,NA,NA,4/23/2015 21:06
RT @foodpporn: Honey Chipotle Chicken Wings http://t.co/JXwb0nNiKK,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sosa_Keke1,141,TRUE,FALSE,NA,NA,4/23/2015 21:06
RT @fabiflockaflame: nothing about chipotle has ever been worth discussion that shit is literally ok,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anirodriguez_,4,TRUE,FALSE,NA,NA,4/23/2015 21:06
Wow chipotle delivers now it's litttttttt,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leekills_,0,FALSE,FALSE,NA,NA,4/23/2015 21:06
my dad brought home chipotle and I'm not even hungry what is this,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",needgraceffa,0,FALSE,FALSE,NA,NA,4/23/2015 21:05
RT @lovebrittanyb: Chipotle is offering delivery?!?! My life is complete! Now if only there was a @Chipotle emoji…,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",krazykrusty,1,TRUE,FALSE,NA,NA,4/23/2015 21:04
@ReedDeming if I walk to Texas from Boston will you buy me chipotle,FALSE,0,ReedDeming,23-Apr-15,FALSE,5.91E+17,5.91E+17,372553734,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",reedschipotle,1,FALSE,FALSE,NA,NA,4/23/2015 21:03
no line at chipotle. the world might be ending,FALSE,4,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CaptainChinChin,0,FALSE,FALSE,NA,NA,4/23/2015 21:03
